submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,key_pressed,languages,left,order,picture,right,startDate,startTime,timeSpent,trial_number,trial_type
1398,767,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,8,main
1398,734,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,9,main
1398,625,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,10,main
1398,731,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,11,main
1398,585,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,12,main
1398,796,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,13,main
1398,547,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,14,main
1398,485,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,15,main
1398,668,14,,incompatible,correct,right,1594568889496,small,155,male,p,german,big,compatible_first,materials/small-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,16,main
1398,540,14,,incompatible,correct,right,1594568889496,big,155,male,q,german,big,compatible_first,materials/large-stimulus.png,small,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,17,main
